"gene_symbol","GSE5099_logFC","GSE5099_moderated_t","GSE11864_logFC","GSE11864_moderated_t","action","reason"
"A1BG",-0.214276465333333,-1.35779990029614,0.414327574867777,1.09695018645242,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"A1BG-AS1",-0.315055795333334,-3.13664170047052,0.405752441550584,0.529699907530576,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"A1CF",-0.174732711833333,-1.84187736687694,1.59465803526895,2.31739807397322,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"A4GALT",-0.549439209,-4.52288611250323,0.449030391969881,0.581359319152511,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AADAC",-0.0886832989999978,-0.769179316129994,1.55017977737428,1.39568934227512,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AADACL2",-0.133448811333333,-2.12727483089876,3.20607258751017,3.71983538695405,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AADAT",-0.211864951333332,-2.52367788156226,0.373998086884411,0.379778161019639,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AARS2",-0.0297169598333316,-0.259703941492094,0.842819548182792,2.61220562595528,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AATK",-0.0273078203333311,-0.197222804522696,0.172271592657029,0.822791217095616,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABAT",1.01911294955556,7.28755183594633,-0.143120781986322,-0.734255749308621,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA11P",-0.00115875599999962,-0.0147833529452676,1.36951721931161,2.78630528536381,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA17P",0.171763961333334,2.58146734109185,-0.455991650038607,-0.599738476176328,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA3",0.0817636426666679,0.605528439139731,-0.211593624354307,-0.253613774394951,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA6",-0.602502336333332,-2.69127243186253,2.38352203379873,5.20768115714484,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA7",0.196191219666667,1.30870209096571,-0.148695900890889,-0.77416958490831,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA8",-0.0301679823333328,-0.416969473003244,0.441768700009615,0.534325345642814,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCA9",-0.235908349111111,-2.33574281348,0.580834886073557,0.675037286457111,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCB1",-0.132460399833333,-1.8793951386834,0.463953550066857,0.621098419953948,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCB10",0.060467695666667,0.306779515376376,-0.389044177525643,-3.35233754882655,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCB4",0.567857363333334,4.16577980390504,-0.0773046578017267,-0.092217725481703,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCB5",0.0497805973333338,0.784618545677869,-0.20735259760714,-0.233176872523144,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCB6",-0.169767832833332,-1.35383257430346,1.75715514722369,2.46700495671183,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCB7",0.0428174946666662,0.302106760709936,-0.602483986241126,-4.81709327128581,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC1",-0.691768682499998,-3.97464296040847,0.741483422517327,6.16655719661054,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC11",-0.114546018,-1.47759162083866,0.400555612640517,0.399553838722045,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC13",-0.0366425693333317,-0.434251816961518,0.395636228285875,0.463065354778937,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC3",-0.152747907305554,-1.07192006421649,2.24959630728421,8.36789687537387,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC6P1",0.0295066896666674,0.395003828357588,-0.931751356003917,-1.2868752286798,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC8",-0.0190918313333322,-0.183288543730476,0.103238336596008,0.120323909432694,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCC9",-0.0773991053888878,-0.912911064109688,0.692408473265051,0.839703440149453,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCE1",-0.871605639000001,-5.02030253727551,0.430994006901041,2.62920124456325,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCF1",-0.273765968833331,-1.80854504979017,0.144247997611512,1.22715624412647,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCF3",-0.102054268999999,-0.75456432640566,0.208253200312031,0.972833405850037,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCG4",0.120197028,1.0568183578737,-0.600894222600494,-1.4808557248076,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABCG5",0.110839570333334,1.15517405431895,-2.81752929509478,-3.07040935515524,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABHD14B",1.113401498,7.62533059099373,-0.696307118436355,-3.99481289228007,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABHD16B",-0.483393457333333,-3.91522414585096,0.116569295618006,0.135185144878651,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABHD17A",0.867256031333337,6.65718442139737,-0.147843909726297,-1.25276509304365,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABHD5",0.14635319588889,1.35656443948845,-1.00227973207665,-5.781627817179,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABI1",0.116312521666668,0.695387779457113,-0.107718658148525,-0.603658088234795,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABI2",-0.193302635291665,-1.66613407270213,0.721915781006686,1.89710684773341,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABI3",-0.000455458999999218,-0.0022851667907854,0.407017688215783,2.98727480128859,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABI3BP",-0.0541276461666665,-0.770538255408582,0.230369632988173,0.268764093994967,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABLIM1",-0.547290873833333,-4.38595720113295,0.317935496078282,0.660740461944645,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABLIM2",0.0374648730000002,0.368841518147873,-0.37784055081846,-0.700648055919029,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ABTB1",-0.0960846601999995,-0.806146947849921,0.400946463210573,1.07486076754112,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACAA1",0.419526936666668,2.37803107390004,-0.946779896695909,-8.10824559864696,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACAD8",-0.116005306999998,-0.808368306778383,0.0249988363452882,0.190400491243373,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACADSB",0.7485312695,7.39524256575002,-0.446921400535535,-1.75667775632958,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACAP2",0.0185062431666664,0.161023807483049,-0.960542091568592,-6.49748305892906,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACCS",1.22742806466667,9.90011092241019,-1.42415801703617,-5.78010695449017,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACE2",-0.0208769091666656,-0.226083020234351,0.398610229902811,0.467896688340955,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACER2",-0.00379312999999942,-0.0621753934724326,3.01554386960216,3.80956333833753,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACER3",1.13971140766667,8.99000282424901,-1.38908970033904,-8.13661182919581,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACIN1",-0.233831533333332,-1.42077124208735,0.305819864323482,2.01454070522587,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACKR2",0.0191054580000015,0.143374539145786,-0.417118056923898,-0.611160976329399,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACKR4",-0.261498445,-3.8746894763169,0.433761269351151,0.631231380284635,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACMSD",-0.167720732000001,-1.36801308608287,0.968087127205413,1.12049968449069,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACOD1",-0.472250660333332,-3.67130846528041,2.44002388774395,2.98202559142317,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACOT8",0.200195242000001,1.64186838826356,-0.40060068587249,-1.74991544715068,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACOT9",-0.881599489999998,-6.2043216973121,0.10179692391059,0.878841916440383,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACOX1",-0.012306110749999,-0.0983912647188668,0.60961861796519,1.68060868912819,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACOX2",0.329119163666667,2.80571827133365,-3.50598520738881,-5.36706571656175,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACOX3",-0.191480326833333,-1.42866684401589,0.19729046354026,0.711207213326273,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACP1",0.133899283000001,0.909326580271406,-0.41400271957759,-2.84351437404209,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACSBG2",-0.037102526666665,-0.367924737202454,1.84351381810643,2.08685625515947,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACSF2",0.485294440333336,3.36377326844838,-0.106358437755411,-0.488664897860151,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACSF3",-0.0604538503333321,-0.624770131360446,0.49185019143118,0.993690071370747,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACSM2A",-0.0615445271666657,-0.785122743777826,0.57066592048815,0.671581019989132,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACSM2B",-0.0741677469999987,-0.829088513842409,0.0306350175568013,0.0359361616087655,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACSM5",1.099309,6.38080784141896,-0.434632653894599,-0.618135678957635,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTB",-0.413045020416667,-4.36966338557715,0.0898425688715232,1.43378044509669,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTG2",-0.0922638126666663,-0.824160740200225,0.13085298470499,0.1935897757274,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTL6A",-0.498962172999998,-2.82625343104786,2.31195359818215,15.7281463253777,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTL6B",-0.0713362979999994,-0.671434430645242,0.529745673706563,0.630379302972371,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTL8",-0.0175433719999989,-0.108090605882206,0.219204611467482,0.278986886717012,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTN2",0.0126988478333342,0.129029443058859,-0.253847815408634,-0.313387788176315,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTN3",0.0333844556666679,0.28207541280208,-0.14626982612268,-0.225854204084859,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTR10",-0.324062959999999,-2.17375870476343,0.607442133086584,6.71070734162741,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTR1A",-0.330021345833332,-2.35289324663285,0.0546276074280498,0.46852979883511,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACTR3",-0.82819965047222,-6.08775133570615,0.251903343150864,2.90911868234935,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACVR1",-0.540155897333332,-3.76287887694269,1.3817087949887,12.894770911822,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACVR2A",-1.75788802116666,-8.10696804633493,1.59876882800159,7.83624758636919,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACVR2B-AS1",-0.0083760633333326,-0.0700430216603659,0.712528255949539,1.24629715128829,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACVRL1",0.238520337666669,1.84517761263054,-0.110827317055787,-0.134078338546122,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACY3",-0.223483377666665,-1.61166616127587,0.992868721319243,1.53034067466881,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ACYP1",-0.0796397410000001,-0.66503721875473,1.40714433676643,4.83228932686938,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADA",-1.06416756333333,-4.64276563619809,2.89731341352802,25.5913988318271,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAD2",-0.0863135713333331,-0.776700202261576,1.35077346654607,1.67594814218484,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM10",-0.377278368777778,-2.43129620172292,0.659124682194873,7.56792632376135,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM11",-0.160511872166666,-1.02895573509031,0.483115994758597,0.654612414857593,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM12",-1.15448344716667,-6.98665360368113,0.71844862946037,0.858314596747927,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM20",-0.0294503724999983,-0.279370278406824,0.403235336842374,0.535412176272074,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM21",-0.00816596066666567,-0.0565323599342538,0.571342300507917,0.708375402624184,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM22",-0.0187494697777778,-0.224010264715137,0.286027015674753,0.315074896120473,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM28",-0.611998022222222,-2.78786204139585,1.79603859113844,6.43674533214091,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM30",0.00193256066666878,0.0254540111320232,-0.124231445579116,-0.144603383880489,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM33",-0.0325761504999995,-0.28904526355474,0.358344884862024,0.46925962543237,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM3A",0.0016975839999999,0.0229264299926935,-1.43292499136537,-1.69465538946303,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAM3B",-0.096103311,-1.45876676785464,1.26122768828777,1.46766470979813,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS10",-0.269170288499999,-2.08559304896593,0.166379117817617,0.281383212711241,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS16",-0.402001631,-2.6393990409847,0.759616110472578,0.879817642758235,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS2",-0.00641704483333297,-0.0642990474237029,0.0799762626506879,0.10230403701233,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS3",-0.0919982429999993,-1.04735995108104,0.750604391087282,1.0092784286739,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS6",0.0191511058333339,0.257112741597785,-0.015051186514136,-0.0195502653369283,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS7",-0.187203223,-1.81025119902509,0.637997765883627,0.836990758818091,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS8",-0.0456184916666662,-0.467738399999425,0.56414924146907,0.695008527819924,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTS9",0.033094362250001,0.340680713251849,-0.254736531901893,-0.318680886999931,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAMTSL2",-0.0167467180000003,-0.152912669821506,0.613644454099489,0.679702357134376,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADARB2",-0.0787221323333326,-0.857429890193308,1.9814639564589,2.50706940534924,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADAT2",0.543323735500001,4.97331253746607,-0.890706186281082,-2.08350957937195,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCK5",-0.306739052,-2.91190111785221,2.32330905583253,3.12417304735091,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCY10",-0.0231337764999997,-0.20850848950959,0.512565537027754,0.698839549531902,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCY10P1",0.232342384333335,2.11231948333132,-0.213944846668165,-0.524884444191663,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCY4",0.094055536333334,0.677325367420206,-1.81066968549108,-3.27185891569488,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCY5",-0.0112414526666654,-0.131256965820064,0.23803431350721,0.295462737979236,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCY6",0.290096714333334,2.35507893319068,-0.331290898439188,-0.773165843825568,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCYAP1",0.00144843933333431,0.0156189363294051,-0.567841550601936,-0.688090337039066,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADCYAP1R1",0.164757625166668,1.63759509433168,-0.102791877218424,-0.185767921781729,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADD3",1.03678857958333,4.62497345731857,-2.18037076838616,-22.5826045509985,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGB",0.0769060656666674,0.954874954974142,-0.911418481253474,-1.11933447072496,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRA3",-0.054026075,-0.487740912249314,1.06347482612732,1.12540583343896,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRB3",-0.0403549293333316,-0.584544871111433,0.940862917632733,1.04241589436911,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRF5",-0.0445196413333341,-0.415485840034451,0.645537664312652,0.735823688042284,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRG2",-0.380890302333333,-4.03044460498412,2.60783291189556,2.38478874007876,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRG5",-0.102093633999999,-1.09964314874989,0.255958798031649,0.339250760018148,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRL3",-0.076945555999999,-1.08345581874543,0.30634884732753,0.335279413700662,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADGRL4",-0.00125802666666576,-0.0180047711322772,1.43903318658266,1.63199094250295,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADH1B",-0.0353835434444449,-0.445692007745173,0.416634949292157,0.464363434005321,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADHFE1",0.647998984666667,4.87763306662733,-0.561580187666487,-2.67221253186826,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADIPOR2",-0.0204408999999986,-0.154891196349419,0.0940747205428748,0.894082861780817,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADK",-0.812365264833332,-6.15547254302961,0.599617431874894,4.70718567303647,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADORA1",-0.0351145689999992,-0.295654591679767,0.202857411359704,0.467406860090038,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADORA2A-AS1",-0.0401494274999986,-0.434251040554949,0.76431352364942,0.730546319323491,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADRA1A",-0.023230788291667,-0.356167107833226,0.574095628605628,0.678306229181908,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADRA2A",-0.230619368,-2.10330866871205,0.910936443891924,0.952409507015599,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ADRA2B",-0.00255196366666597,-0.0157878933178054,1.30734480747428,1.58222757911613,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AEBP1",0.0475672160000001,0.431507065305329,-1.06106579153521,-1.36700458963702,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AFAP1-AS1",0.0532807936666675,0.579089390639156,-0.147760636085527,-0.181594843682067,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AFAP1L2",-0.101382400999999,-1.19029130607676,1.67233585810063,2.17301863296353,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AFF3",0.00218123930555638,0.0246126006817703,-0.641115261654947,-0.802937504660286,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AFG3L2",0.264039175000001,2.11043731810309,-0.321995585982849,-1.96053650625366,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AFMID",0.113175706000001,0.786496809428845,-1.71834478577486,-1.92101191338611,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AFP",0.129503692333335,1.19391218002156,-1.63715867199333,-2.26676206355615,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGA",0.746217173666667,6.07416449461209,-0.37054812857025,-3.10900186040142,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGAP1",-0.020614758499998,-0.243799493194313,0.367942210520838,0.446341529251137,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGAP2",-0.0522914849166659,-0.528295993105386,0.0522430289796037,0.0653921180964544,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGAP3",-0.224784793888888,-1.51962326399282,1.51020445388434,6.85282737649346,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGBL2",-0.0313112639999989,-0.434768006873572,0.567646280712726,0.764581682913748,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGK",-0.0234846101666658,-0.15533135774964,0.268395879096749,0.736714861371306,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGMAT",-0.0401879351666658,-0.432657389893133,0.0381270551771265,0.0511189438121012,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGO3",-0.289097865833332,-2.29955546345587,0.0995362067498492,0.407297463980839,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGPAT1",0.0762229821666688,0.386098459716035,-0.229952549916992,-1.50662665944938,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGPAT4",1.34984817416667,6.83274909640032,-0.445997086080313,-2.22628448599978,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGR3",-0.0796291223333323,-1.07535862881509,0.765307216414069,0.857964408035427,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGRN",-0.228198790666665,-1.32310223753022,0.449195441617273,0.984297432228641,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGTPBP1",0.0286327375000004,0.219970130208639,-1.29124604896115,-5.46693630837804,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGTR1",-0.0483099406666655,-0.614262222641119,1.02617202924108,1.12058971440258,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AGTRAP",0.132725317333336,1.03239414748128,-1.92250649002412,-15.2559412829943,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AHNAK",0.0392520616666684,0.270864877129082,-0.233044922543332,-0.779670952251256,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AHR",-0.354427205666664,-2.69972035231057,0.182587028522701,1.7921789160707,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AHSA1",-0.305389868666666,-1.92474058917464,1.10814532799176,7.54720407557984,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AICDA",-0.0866107334999988,-1.05092658374383,1.3641084140842,1.61753723273933,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AIG1",1.01427388355556,10.2740263869348,-0.440896648265432,-0.65174618747062,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AIM2",0.18917421,1.50373502657665,-4.49748313588321,-5.73250258706801,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AIMP2",-0.049261869999999,-0.352115123811663,0.129315036077037,0.896064598197139,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AJAP1",-0.015591562916668,-0.148435963399852,0.742819700118762,0.868931245429098,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AK7",-0.0447490546666658,-0.446642127346843,0.108682899689974,0.139028012515865,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AK8",-0.146708880999999,-1.14697471600515,0.497965478053783,0.981831296485418,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKAP1",0.246977461833334,1.9285878317631,-0.379592518752458,-1.32228916748204,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKAP10",-0.00112043641666528,-0.00943841863663096,0.506153866708768,2.86102564331376,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKAP5",-0.0506717676666665,-0.703097513839016,0.295319287676244,0.341543883118256,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKAP6",0.0352410655000008,0.367776220054383,-0.636184494134801,-0.7946524310591,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKAP7",0.499210058555557,4.80225997840362,-1.73112738036203,-4.86571014911913,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKAP9",0.284964275111112,2.58227381808071,-0.846876118216392,-2.02947586986044,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR1B1",3.047341552,21.5086349984426,-0.00919730490098952,-0.0820161426575306,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR1B10",0.157966411333335,1.34235286472306,-1.09229634590192,-1.10027090072413,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR1C1",-0.345530731111108,-2.89351641890476,0.704012637408152,1.1464625854957,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR1C3",-2.502625225,-9.03192891973134,1.01944811869151,2.11197994849073,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR1C4",0.025704564000001,0.334994627154278,-0.492735626747653,-0.609562139585355,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR1E2",-0.144693887333332,-1.17836624985865,1.29620936931664,2.03861241706693,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKR7A3",0.4953602065,4.11412494157173,-0.102178222713703,-0.405117001208619,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKT1",0.125965180666668,0.601324448746737,-0.188681902091481,-1.63566018984467,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKT3",-0.578567118819444,-5.49762545717604,0.670180157335835,2.07737364912855,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"AKTIP",0.534909812833334,4.33729455529995,-0.735219056842839,-3.68153152675301,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALAD",0.871450680333335,7.39889371699806,-0.222045081574828,-1.31290900046031,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALB",-0.0645500385555554,-0.865285753990356,0.240059085622716,0.246579075376743,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALCAM",-2.336521323,-15.2263001761146,1.17110056682723,7.33429641771456,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALDH16A1",-0.126889542999999,-0.934824513326037,0.0507700134935038,0.24812595413314,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALDH18A1",0.021604145333334,0.261476838212336,-1.66981554472501,-3.00296067654363,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALDH1A1",6.10783781666667,29.2267059365174,-0.048770567114504,-0.532120988569507,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
"ALDH1A2",-0.476584387666666,-2.91078505074446,3.05176196212283,4.07456913155386,"excluded_before_consensus_ranking","opposite_differential_direction_between_sources"
